AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
631747543160,77279021940,93104404900,42413310540,140100193620,165707721360,174507638620,55016025240,280377833330,78882082330,153642923950,147017657700,153657825000,263009687880,229760902710,180612166080,95848003700,92174877300,143507553250,374305510800,82385265600,205311014920,200013123120,31795917020,111023340090,83279818980,142880556140,178280550350,212746311120,330220360800
624448059000,77279021940,94476984800,43293154720,141982440230,169073776980,176566825380,55363568040,283002904870,78379951970,155453509180,149162828400,154632600000,263286598480,229760902710,182613167920,96959339500,93386882600,143704717700,379504198450,84281273760,204077545320,201858062400,32082226540,110689593040,84010109340,144207499300,179825512930,214413400960,333681003470
639389190640,77429214390,94925451500,42967732900,141982440230,168434414460,178170290480,54541050080,283406762030,77566154490,155800216990,149270576700,152825700000,264089639220,229021289310,182787168080,96780395600,93649275500,143507553250,376784884910,84301515840,205002647520,202075114080,32035545640,113731459010,84936331260,144363610260,179540914560,213804271980,330470527740
636423775200,77409188730,95591356600,42485626500,142236797880,166873617720,179503698300,53984981600,283608690610,78016340330,156532155700,148046164200,153158550000,265806484940,228244695240,182700168000,97232464400,93749234700,142831560850,375905107000,85306872480,204879300560,201668142180,32278286320,116821003130,84989767140,146334511130,180110111300,214573698060,330637305700
637507292380,76698277800,95326353550,42286757610,141677211050,166196645640,179908784220,53880718760,281387476230,78336664870,156159765830,146557278600,152350200000,264311167700,227616023850,181177666600,97364317800,93155726950,139338933450,375025329090,84888536160,203399137040,201071250060,32150691860,118232276370,83965579440,146354025000,180354052760,213932509660,330053582840
628496991620,76267726110,91201818900,42612179430,141524596460,168791705280,178457226340,54575804360,278661440400,77704673210,154439067810,146939295300,155964000000,261592869000,221847039330,181308166720,96836904200,92662178400,139536097900,373345753080,84908778240,203769177920,201342564660,31982640620,116401435410,82086417660,144792915400,178849747090,192452698260,334223031840
637906482920,76838457420,93355818050,42684495390,143203356950,170596964160,182102999620,55120288080,283002904870,80063820160,156416586430,147017657700,155726250000,268843195000,228873366630,182352167680,97628024600,93205706550,142859727200,375985086810,86899249440,210183219840,201505353420,32664181760,114589665710,82985921640,147017496580,181614416970,190208538860,339726704520
633230250880,77309060430,93498512000,41991467440,143712072250,171668836620,182693749920,55166627120,292594512420,80159051780,157610802220,147311516700,157105200000,271859552000,230870322810,182787168080,98720524200,92899581500,145000369800,379984077310,88032805920,212218444680,203214635400,32956715400,114408488740,82825614000,148305412000,181736387700,188797924380,343896153520
637165129060,77098791000,94055697900,41744387910,143712072250,169299434340,184769815260,54900177640,292695476710,80401459540,158073079300,146165466600,159720450000,271029362000,230093728740,182656667960,98409726900,92462260000,144775039000,380863855220,89881582560,212773506000,203920053360,33087421920,115123660990,81979545900,150237285130,181736387700,188669686700,337683674510
648798681940,77048726850,94368265600,42347020910,144983860500,169224215220,185394322720,55247720440,290575226620,80301899210,157752053550,137761099200,159007200000,270060807000,231203148840,183961669160,97797550400,93155726950,141930237650,381523225900,89314804320,209689832000,201939456780,33144660050,114828056460,85158980760,148851800360,183931860840,188349092500,337016562670
648741654720,76608162330,94595040960,41985441110,143864686840,167983099740,185816287220,55004440480,291281976650,77786918700,158329899900,138035367600,158674350000,270171499000,229502038020,183526668760,96573197400,93599295900,142493564650,376970824000,89382277920,206359464080,199660414140,33677043300,112625325930,87251886060,147251663020,182535340000,187996438880,334431504290
658664391000,71412500000,98025359040,42714627040,147578308530,172289394360,191149918500,57831121920,298652369820,79457800760,159691049080,141140477700,163572000000,275429369000,233680853730,188094172960,104418474700,97460220000,146493186350,383599760100,89341793760,205557708840,203078978100,34169878080,108525005030,88872774420,149124994540,186726410000,188829983800,345605627610
679080135760,73471150000,98286652800,43238917750,149307940550,171574812720,190879861220,58294512320,297945619790,80297570500,160012074830,141718400400,165949500000,277587863000,236195539290,186136671160,106038387900,95921928270,148943658800,422320960310,88073290080,209998199400,208993636380,34157709320,110537022960,89252053020,150393396090,187825040000,186906418600,345980878020
657409792160,73077150000,98286652800,43100312160,147273079350,166930032060,191605640160,58445114200,298349476950,80951205710,160525716030,140719279800,164475450000,276563962000,236306481300,185266670360,105652245800,96383713020,149028157850,433344280250,88646815680,210676607680,210817201770,34306776630,111118696390,88906114830,152559435660,188638840000,186008754840,338642647780
653246805100,72899850000,99465824640,42419336870,147781794650,164917920600,192027604660,58730194350,297440798340,80648196010,159832300410,133739364600,163904850000,277255787000,235344983880,185353670440,105143668400,96500698490,150605473450,428871048970,88268963520,215795506520,210273087170,34501476790,113826815310,87708636480,151271520240,187865730000,184277546160,338100619410
665377870310,73333250000,99077233920,43371497010,149358812080,168848119620,192989683720,59518052550,296734048310,82816879720,158997633460,136620591300,163796490000,278058304000,242223388500,185832129050,106368021400,97331911040,155196588500,431187543740,88586089440,218632486600,208151040230,34760062940,114217776140,88098925720,153905892690,189121217040,184790496880,343062263720
671994645430,73050738120,98608245120,43371497010,148239638420,169036167420,194171184320,58973503500,296229226860,82197874190,158753653890,136348960500,160587570000,280521201000,241150949070,186093068150,106066642200,97042525930,154548762450,426235037680,88471384320,214438689960,209538532460,34769189510,114151026730,87859430050,153203393370,188795707200,185816398320,342853791270
666252054500,72105861960,99204530880,42497259660,146764364050,170897840640,191976968920,59865637050,291988726680,81163312500,158766494920,135893008800,159785340000,279580319000,237600804750,184179514750,105718172500,96796240730,153957269100,420483740320,88410658080,208579709360,207797365740,34343282910,112310650140,87291736610,151388603460,190748766240,183508120080,344980210260
675618610580,72775149240,99425625600,43283275560,146357391810,178570190880,194171184320,59772947850,297211626600,82106971280,159755254230,136174340700,160965090000,282698668480,242371311180,183701126400,105586319100,98464822960,155224754850,425276488120,88518615840,216227220880,208395891800,34641417530,113178392470,88161017190,146783330140,190341878940,184694318620,355020640000
683368320670,72863731380,99217930560,43521991500,145543447330,184550110920,195015113320,60224807700,299132382010,81336149840,161360382980,137639206800,161908890000,282117610240,242144731400,183353207600,105558064800,97744438750,155224754850,432545488950,88660310400,215672159560,209620149650,34586658110,112196222580,88702100000,151905000000,188999150850,186297289620,361556550000
680190382000,72903101220,99284928960,43405544700,144831245910,181973856060,191149918500,59529638700,298626920060,81745624400,161000834140,137396679300,161153850000,282062271360,242402410500,182526900450,103209052000,97842952830,156407741550,434542467200,87958584960,210553260720,209647355380,34705303520,109316462320,88994816930,152782500000,187737800220,187130834540,357929495220
674169024520,72765306780,99137532480,43213407480,144627759790,177799194900,190727954000,59796120150,299637843960,81903442720,161437429160,135708687900,160446000000,283141379520,244574277200,184092535050,103622255500,97892209870,155055756750,434382708940,88970688960,210614934200,207824571470,34671839430,110832627490,89411716800,154557000000,187981932600,187900260620,353058856590
674949570860,73129477800,99117432960,42992158560,144729502850,176967939110,195234534860,60062601600,302468430880,84953175120,161771295940,134117707500,159690960000,282006932480,252010159800,182483410600,104044641300,98058452380,152555383230,438696181960,88916710080,209449957860,205593701610,34407168900,109426329480,89411716800,153562500000,186273005940,188445270760,351643457330
672217658670,72263341320,97804264320,41856802260,143355971540,173749655840,196500428360,59900395500,300749860250,83925223360,159870823500,131265584100,157378650000,279018632960,248071350700,180656836900,103695713900,96956326110,151521772320,432625368080,88039553280,207721517300,205131204200,34325029770,108902120080,88400512860,152178000000,184319946900,187515547580,341152851050
651031400870,72214129020,97248177600,42171208620,142338540940,175462309510,198188286360,59911981650,304490278680,84373086160,160846741780,131420801700,156717990000,280706468800,249138878400,181657103450,103962000600,97030211670,152052545490,427433224630,87715680000,208585737580,206137816210,34696176950,110455686120,87531232280,154986000000,183506172300,188124676560,342818026650
647351682410,71761375860,97140980160,41868446940,141524596460,173504991030,196669214160,59900395500,310050360130,84193941040,160140485130,130984252200,155066340000,281840915840,247924105500,182831329400,104540485500,97929152650,150069129960,428551532450,85974861120,208277087480,206654725080,34796569220,109168990320,87158683460,154401000000,184401324360,184598140360,339779081180
645177303320,70846027080,95499519360,39976186440,141575467990,169119844820,196145978180,58428954450,304894648240,82223344720,158984792430,129063434400,152895600000,277441474880,242954580000,180830796300,102942765300,96235941900,148141585290,425915521160,85003241280,206116536780,203117980180,34166835890,107529644560,88010223620,152704500000,182407576590,182578396900,330578985990
626332684540,70078315200,95533018560,40540953420,133334280130,166899041160,193833612720,59251571100,306107756920,81208189040,154092360000,127811992500,151527090000,276362366720,241334882800,179960999300,100977753100,95835728450,148141585290,422081322920,82223328960,205375776540,201213579080,34072528000,106185762280,85579786080,152314500000,179966252790,180879247640,325125535900
